Component,Name,Start_Time,End_Time,Total_Time,Assembly_Time,Main_Assembly_Time,Transport_Time,Status,Transport_Delay
Motherboard,Motherboard_845,0.0,54086.36306211516,54086.36306211516,846.0,5.0,4.0,Success,-53231.36306211516
CoolingSystem,CoolingSystem_845,0.0,54095.84633145019,54095.84633145019,846.0,4.447731755424063,4.0,Success,-53241.39859969477
Box,Box_422,0.0,54105.21067794628,54105.21067794628,423.0,3.922532588454376,4.0,Success,-53674.28814535782
CoolingSystem,CoolingSystem_422,0.0,54114.238482294604,54114.238482294604,423.0,4.447731755424063,4.0,Success,-53682.79075053918
Processor,Processor_846,0.0,54123.231699860575,54123.231699860575,847.0,5.0,2.0,Success,-53269.231699860575
GraphicsCard,GraphicsCard_846,0.0,54131.6761776104,54131.6761776104,847.0,5.0,2.0,Success,-53277.6761776104
Computer,Computer_548,,54135.69241140755,,5.0,,,Success,
Storage,Storage_846,0.0,54137.90684622033,54137.90684622033,847.0,3.922532588454376,2.0,Success,-53284.984313631874
Box,Box_846,0.0,54145.29320158565,54145.29320158565,847.0,3.922532588454376,2.0,Success,-53292.370668997195
PowerSupply,PowerSupply_846,0.0,54152.82368844963,54152.82368844963,847.0,5.000000000000001,2.0,Success,-53298.82368844963
RAM,RAM_846,0.0,54159.15717210243,54159.15717210243,847.0,3.3552986512524092,2.0,Success,-53306.80187345118
Motherboard,Motherboard_846,0.0,54167.089284991205,54167.089284991205,847.0,5.0,2.0,Success,-53313.089284991205
CoolingSystem,CoolingSystem_846,0.0,54173.91944289128,54173.91944289128,847.0,4.447731755424063,2.0,Success,-53320.471711135855
Processor,Processor_847,0.0,54183.76064645519,54183.76064645519,848.0,5.0,3.0,Success,-53327.76064645519
GraphicsCard,GraphicsCard_847,0.0,54193.12930970772,54193.12930970772,848.0,5.0,3.0,Success,-53337.12930970772
Computer,Computer_549,,54198.2539629819,,5.0,,,Success,
Storage,Storage_847,0.0,54201.08800765235,54201.08800765235,848.0,3.922532588454376,3.0,Success,-53346.1654750639
Box,Box_847,0.0,54209.09410902595,54209.09410902595,848.0,3.922532588454376,3.0,Success,-53354.1715764375
PowerSupply,PowerSupply_847,0.0,54219.00370185815,54219.00370185815,848.0,5.000000000000001,3.0,Success,-53363.00370185815
RAM,RAM_847,0.0,54225.93032133759,54225.93032133759,848.0,3.3552986512524092,3.0,Success,-53371.57502268634
Motherboard,Motherboard_847,0.0,54235.15118986144,54235.15118986144,848.0,5.0,3.0,Success,-53379.15118986144
CoolingSystem,CoolingSystem_847,0.0,54243.23403394348,54243.23403394348,848.0,4.447731755424063,3.0,Success,-53387.786302188055
Motherboard,Motherboard_423,0.0,54252.07756372125,54252.07756372125,424.0,5.0,2.0,Success,-53821.07756372125
Processor,Processor_848,0.0,54262.35072995011,54262.35072995011,849.0,5.0,4.0,Success,-53404.35072995011
GraphicsCard,GraphicsCard_848,0.0,54271.560413926236,54271.560413926236,849.0,5.0,4.0,Success,-53413.560413926236
Computer,Computer_550,,54276.63988525081,,5.0,,,Success,
Storage,Storage_848,0.0,54281.22252541166,54281.22252541166,849.0,3.922532588454376,4.0,Success,-53424.2999928232
Box,Box_848,0.0,54289.44748087026,54289.44748087026,849.0,3.922532588454376,4.0,Success,-53432.5249482818
PowerSupply,PowerSupply_848,0.0,54299.139874306056,54299.139874306056,849.0,5.000000000000001,4.0,Success,-53441.139874306056
CoolingSystem,CoolingSystem_848,0.0,54308.598707627854,54308.598707627854,849.0,4.447731755424063,4.0,Success,-53451.15097587243
Processor,Processor_849,0.0,54317.51013644177,54317.51013644177,850.0,5.0,2.0,Success,-53460.51013644177
GraphicsCard,GraphicsCard_849,0.0,54324.904938870306,54324.904938870306,850.0,5.0,2.0,Success,-53467.904938870306
Storage,Storage_849,0.0,54331.526518737744,54331.526518737744,850.0,3.922532588454376,2.0,Success,-53475.60398614929
Box,Box_849,0.0,54339.070663991864,54339.070663991864,850.0,3.922532588454376,2.0,Success,-53483.14813140341
PowerSupply,PowerSupply_849,0.0,54346.470571471924,54346.470571471924,850.0,5.000000000000001,2.0,Success,-53489.470571471924
RAM,RAM_849,0.0,54353.69284294904,54353.69284294904,850.0,3.3552986512524092,2.0,Success,-53498.33754429779
Motherboard,Motherboard_849,0.0,54361.15041899368,54361.15041899368,850.0,5.0,2.0,Success,-53504.15041899368
Computer,Computer_551,,54366.70997250861,,5.0,,,Success,
CoolingSystem,CoolingSystem_849,0.0,54369.060950252635,54369.060950252635,850.0,4.447731755424063,2.0,Success,-53512.61321849721
Processor,Processor_850,0.0,54378.45802680888,54378.45802680888,851.0,5.0,3.0,Success,-53519.45802680888
Storage,Storage_850,0.0,54385.603694240606,54385.603694240606,851.0,3.922532588454376,3.0,Success,-53527.68116165215
Box,Box_850,0.0,54393.93690679711,54393.93690679711,851.0,3.922532588454376,3.0,Success,-53536.01437420866
PowerSupply,PowerSupply_850,0.0,54402.13967530546,54402.13967530546,851.0,5.000000000000001,3.0,Success,-53543.13967530546
RAM,RAM_850,0.0,54409.14528232252,54409.14528232252,851.0,3.3552986512524092,3.0,Success,-53551.78998367127
Motherboard,Motherboard_850,0.0,54417.95072267237,54417.95072267237,851.0,5.0,3.0,Success,-53558.95072267237
CoolingSystem,CoolingSystem_850,0.0,54426.37557103134,54426.37557103134,851.0,4.447731755424063,3.0,Success,-53567.927839275915
GraphicsCard,GraphicsCard_851,0.0,54436.95603353595,54436.95603353595,852.0,5.0,4.0,Success,-53575.95603353595
Computer,Computer_552,,54441.37961383119,,5.0,,,Success,
Storage,Storage_851,0.0,54446.106777048095,54446.106777048095,852.0,3.922532588454376,4.0,Success,-53586.18424445964
Box,Box_851,0.0,54455.826377263926,54455.826377263926,852.0,3.922532588454376,4.0,Success,-53595.90384467547
PowerSupply,PowerSupply_851,0.0,54466.60657513124,54466.60657513124,852.0,5.000000000000001,4.0,Success,-53605.60657513124
RAM,RAM_851,0.0,54474.42065298913,54474.42065298913,852.0,3.3552986512524092,4.0,Success,-53615.06535433788
Motherboard,Motherboard_851,0.0,54484.80129762855,54484.80129762855,852.0,5.0,4.0,Success,-53623.80129762855
CoolingSystem,CoolingSystem_851,0.0,54493.26885995946,54493.26885995946,852.0,4.447731755424063,4.0,Success,-53632.821128204036
Processor,Processor_852,0.0,54501.63111883579,54501.63111883579,853.0,5.0,2.0,Success,-53641.63111883579
GraphicsCard,GraphicsCard_852,0.0,54509.56418786686,54509.56418786686,853.0,5.0,2.0,Success,-53649.56418786686
Computer,Computer_553,,54513.84990298409,,5.0,,,Success,
Storage,Storage_852,0.0,54516.85498510396,54516.85498510396,853.0,3.922532588454376,2.0,Success,-53657.9324525155
Box,Box_852,0.0,54524.65148974381,54524.65148974381,853.0,3.922532588454376,2.0,Success,-53665.728957155356
PowerSupply,PowerSupply_852,0.0,54533.29379259591,54533.29379259591,853.0,5.000000000000001,2.0,Success,-53673.29379259591
RAM,RAM_852,0.0,54540.1699324329,54540.1699324329,853.0,3.3552986512524092,2.0,Success,-53681.81463378165
Motherboard,Motherboard_852,0.0,54549.10622560499,54549.10622560499,853.0,5.0,2.0,Success,-53689.10622560499
CoolingSystem,CoolingSystem_852,0.0,54557.11525647498,54557.11525647498,853.0,4.447731755424063,2.0,Success,-53697.66752471955
Processor,Processor_853,0.0,54566.59015919841,54566.59015919841,854.0,5.0,3.0,Success,-53704.59015919841
GraphicsCard,GraphicsCard_853,0.0,54576.45582511388,54576.45582511388,854.0,5.0,3.0,Success,-53714.45582511388
Computer,Computer_554,,54580.466279796834,,5.0,,,Success,
Box,Box_853,0.0,54584.7243847461,54584.7243847461,854.0,3.922532588454376,3.0,Success,-53723.801852157645
PowerSupply,PowerSupply_853,0.0,54594.21196096093,54594.21196096093,854.0,5.000000000000001,3.0,Success,-53732.21196096093
RAM,RAM_853,0.0,54602.27676111769,54602.27676111769,854.0,3.3552986512524092,3.0,Success,-53741.92146246644
Motherboard,Motherboard_853,0.0,54611.06810847387,54611.06810847387,854.0,5.0,3.0,Success,-53749.06810847387
CoolingSystem,CoolingSystem_853,0.0,54618.8430789611,54618.8430789611,854.0,4.447731755424063,3.0,Success,-53757.395347205675
GraphicsCard,GraphicsCard_854,0.0,54629.53035941524,54629.53035941524,855.0,5.0,4.0,Success,-53765.53035941524
Box,Box_854,0.0,54638.36254115446,54638.36254115446,855.0,3.922532588454376,4.0,Success,-53775.44000856601
PowerSupply,PowerSupply_854,0.0,54647.96043813836,54647.96043813836,855.0,5.000000000000001,4.0,Success,-53783.96043813836
RAM,RAM_854,0.0,54656.75172611078,54656.75172611078,855.0,3.3552986512524092,4.0,Success,-53794.39642745953
Motherboard,Motherboard_854,0.0,54667.59496544839,54667.59496544839,855.0,5.0,4.0,Success,-53803.59496544839
CoolingSystem,CoolingSystem_854,0.0,54676.5305615708,54676.5305615708,855.0,4.447731755424063,4.0,Success,-53813.08282981537
Processor,Processor_855,0.0,54684.01728334448,54684.01728334448,856.0,5.0,2.0,Success,-53821.01728334448
GraphicsCard,GraphicsCard_855,0.0,54691.02635236912,54691.02635236912,856.0,5.0,2.0,Success,-53828.02635236912
Storage,Storage_855,0.0,54697.01806164572,54697.01806164572,856.0,3.922532588454376,2.0,Success,-53835.09552905727
Computer,Computer_555,,54701.82043099569,,5.0,,,Success,
Box,Box_855,0.0,54703.7392737412,54703.7392737412,856.0,3.922532588454376,2.0,Success,-53841.81674115275
PowerSupply,PowerSupply_855,0.0,54710.95427318501,54710.95427318501,856.0,5.000000000000001,2.0,Success,-53847.95427318501
RAM,RAM_855,0.0,54718.21628950783,54718.21628950783,856.0,3.3552986512524092,2.0,Success,-53856.86099085658
Motherboard,Motherboard_855,0.0,54727.03864798127,54727.03864798127,856.0,5.0,2.0,Success,-53864.03864798127
CoolingSystem,CoolingSystem_855,0.0,54733.956722006755,54733.956722006755,856.0,4.447731755424063,2.0,Success,-53871.50899025133
Processor,Processor_856,0.0,54742.6009137806,54742.6009137806,857.0,5.0,3.0,Success,-53877.6009137806
GraphicsCard,GraphicsCard_856,0.0,54750.775256177,54750.775256177,857.0,5.0,3.0,Success,-53885.775256177
Storage,Storage_856,0.0,54759.672169878744,54759.672169878744,857.0,3.922532588454376,3.0,Success,-53895.74963729029
Computer,Computer_556,,54764.163651694085,,5.0,,,Success,
Box,Box_856,0.0,54767.088438416926,54767.088438416926,857.0,3.922532588454376,3.0,Success,-53903.16590582847
PowerSupply,PowerSupply_856,0.0,54775.90135708231,54775.90135708231,857.0,5.000000000000001,3.0,Success,-53910.90135708231
RAM,RAM_856,0.0,54783.972760463395,54783.972760463395,857.0,3.3552986512524092,3.0,Success,-53920.617461812144
Motherboard,Motherboard_856,0.0,54792.64176873919,54792.64176873919,857.0,5.0,3.0,Success,-53927.64176873919
CoolingSystem,CoolingSystem_856,0.0,54801.09475805487,54801.09475805487,857.0,4.447731755424063,3.0,Success,-53936.64702629944
Processor,Processor_857,0.0,54811.46045430784,54811.46045430784,858.0,5.0,4.0,Success,-53944.46045430784
GraphicsCard,GraphicsCard_857,0.0,54820.839259479086,54820.839259479086,858.0,5.0,4.0,Success,-53953.839259479086
Storage,Storage_857,0.0,54829.469571919064,54829.469571919064,858.0,3.922532588454376,4.0,Success,-53963.54703933061
Computer,Computer_557,,54834.36884321276,,5.0,,,Success,
PowerSupply,PowerSupply_857,0.0,54840.31626932325,54840.31626932325,858.0,5.000000000000001,4.0,Success,-53973.31626932325
RAM,RAM_857,0.0,54849.38201230269,54849.38201230269,858.0,3.3552986512524092,4.0,Success,-53984.02671365144
Motherboard,Motherboard_857,0.0,54860.32835358685,54860.32835358685,858.0,5.0,4.0,Success,-53993.32835358685
CoolingSystem,CoolingSystem_857,0.0,54870.38912972822,54870.38912972822,858.0,4.447731755424063,4.0,Success,-54003.94139797279
Processor,Processor_858,0.0,54878.51192197772,54878.51192197772,859.0,5.0,2.0,Success,-54012.51192197772
GraphicsCard,GraphicsCard_858,0.0,54885.74313908011,54885.74313908011,859.0,5.0,2.0,Success,-54019.74313908011
Storage,Storage_858,0.0,54892.175024893644,54892.175024893644,859.0,3.922532588454376,2.0,Success,-54027.25249230519
Box,Box_858,0.0,54898.85755140609,54898.85755140609,859.0,3.922532588454376,2.0,Success,-54033.93501881763
Computer,Computer_558,,54904.108500610426,,5.0,,,Success,
PowerSupply,PowerSupply_858,0.0,54907.48522564126,54907.48522564126,859.0,5.000000000000001,2.0,Success,-54041.48522564126
RAM,RAM_858,0.0,54913.86446138382,54913.86446138382,859.0,3.3552986512524092,2.0,Success,-54049.50916273257
Motherboard,Motherboard_858,0.0,54922.08795179056,54922.08795179056,859.0,5.0,2.0,Success,-54056.08795179056
CoolingSystem,CoolingSystem_858,0.0,54929.2941468529,54929.2941468529,859.0,4.447731755424063,2.0,Success,-54063.846415097476
Processor,Processor_859,0.0,54938.548798443364,54938.548798443364,860.0,5.0,3.0,Success,-54070.548798443364
GraphicsCard,GraphicsCard_859,0.0,54947.16266658374,54947.16266658374,860.0,5.0,3.0,Success,-54079.16266658374
Box,Box_859,0.0,54954.67892503022,54954.67892503022,860.0,3.922532588454376,3.0,Success,-54087.75639244176
PowerSupply,PowerSupply_859,0.0,54962.73480515953,54962.73480515953,860.0,5.000000000000001,3.0,Success,-54094.73480515953
RAM,RAM_859,0.0,54969.84229645122,54969.84229645122,860.0,3.3552986512524092,3.0,Success,-54103.48699779997
Motherboard,Motherboard_859,0.0,54979.83520743564,54979.83520743564,860.0,5.0,3.0,Success,-54111.83520743564
CoolingSystem,CoolingSystem_859,0.0,54988.88879301944,54988.88879301944,860.0,4.447731755424063,3.0,Success,-54121.44106126401
Motherboard,Motherboard_429,0.0,54996.288976758995,54996.288976758995,430.0,5.0,2.0,Success,-54559.288976758995
CoolingSystem,CoolingSystem_429,0.0,55004.63026727883,55004.63026727883,430.0,4.447731755424063,2.0,Success,-54568.1825355234
Processor,Processor_860,0.0,55015.01742561679,55015.01742561679,861.0,5.0,4.0,Success,-54145.01742561679
GraphicsCard,GraphicsCard_860,0.0,55024.96658604973,55024.96658604973,861.0,5.0,4.0,Success,-54154.96658604973
Storage,Storage_860,0.0,55033.83184500853,55033.83184500853,861.0,3.922532588454376,4.0,Success,-54164.90931242007
Computer,Computer_559,,55039.75425213749,,5.0,,,Success,
Box,Box_860,0.0,55043.194348340134,55043.194348340134,861.0,3.922532588454376,4.0,Success,-54174.27181575168
PowerSupply,PowerSupply_860,0.0,55053.48345240702,55053.48345240702,861.0,5.000000000000001,4.0,Success,-54183.48345240702
RAM,RAM_860,0.0,55062.44737467938,55062.44737467938,861.0,3.3552986512524092,4.0,Success,-54194.09207602813
Motherboard,Motherboard_860,0.0,55071.877081006016,55071.877081006016,861.0,5.0,4.0,Success,-54201.877081006016
CoolingSystem,CoolingSystem_860,0.0,55081.72836900194,55081.72836900194,861.0,4.447731755424063,4.0,Success,-54212.28063724651
Processor,Processor_861,0.0,55088.86626382737,55088.86626382737,862.0,5.0,2.0,Success,-54219.86626382737
GraphicsCard,GraphicsCard_861,0.0,55095.98148939334,55095.98148939334,862.0,5.0,2.0,Success,-54226.98148939334
Storage,Storage_861,0.0,55102.79898051818,55102.79898051818,862.0,3.922532588454376,2.0,Success,-54234.876447929724
Computer,Computer_560,,55108.739089339695,,5.0,,,Success,
Box,Box_861,0.0,55110.59723128291,55110.59723128291,862.0,3.922532588454376,2.0,Success,-54242.674698694456
PowerSupply,PowerSupply_861,0.0,55117.90513719519,55117.90513719519,862.0,5.000000000000001,2.0,Success,-54248.90513719519
RAM,RAM_861,0.0,55124.20827665266,55124.20827665266,862.0,3.3552986512524092,2.0,Success,-54256.85297800141
Motherboard,Motherboard_861,0.0,55132.51545329936,55132.51545329936,862.0,5.0,2.0,Success,-54263.51545329936
CoolingSystem,CoolingSystem_861,0.0,55139.4432701774,55139.4432701774,862.0,4.447731755424063,2.0,Success,-54270.99553842197
Processor,Processor_862,0.0,55147.478404748406,55147.478404748406,863.0,5.0,3.0,Success,-54276.478404748406
GraphicsCard,GraphicsCard_862,0.0,55157.19509146871,55157.19509146871,863.0,5.0,3.0,Success,-54286.19509146871
Storage,Storage_862,0.0,55164.924436638874,55164.924436638874,863.0,3.922532588454376,3.0,Success,-54295.00190405042
Computer,Computer_561,,55169.89065337035,,5.0,,,Success,
PowerSupply,PowerSupply_862,0.0,55174.85616092995,55174.85616092995,863.0,5.000000000000001,3.0,Success,-54303.85616092995
RAM,RAM_862,0.0,55182.768636978515,55182.768636978515,863.0,3.3552986512524092,3.0,Success,-54313.413338327264
Motherboard,Motherboard_862,0.0,55191.43295971909,55191.43295971909,863.0,5.0,3.0,Success,-54320.43295971909
CoolingSystem,CoolingSystem_862,0.0,55200.02242457694,55200.02242457694,863.0,4.447731755424063,3.0,Success,-54329.574692821516
Processor,Processor_863,0.0,55210.5446364989,55210.5446364989,864.0,5.0,4.0,Success,-54337.5446364989
GraphicsCard,GraphicsCard_863,0.0,55220.52465912453,55220.52465912453,864.0,5.0,4.0,Success,-54347.52465912453
Storage,Storage_863,0.0,55228.474802274744,55228.474802274744,864.0,3.922532588454376,4.0,Success,-54356.55226968629
Box,Box_863,0.0,55236.92259401917,55236.92259401917,864.0,3.922532588454376,4.0,Success,-54365.000061430714
Computer,Computer_562,,55242.201171958375,,5.0,,,Success,
RAM,RAM_863,0.0,55245.668315705065,55245.668315705065,864.0,3.3552986512524092,4.0,Success,-54374.31301705381
Motherboard,Motherboard_863,0.0,55256.65637302375,55256.65637302375,864.0,5.0,4.0,Success,-54383.65637302375
CoolingSystem,CoolingSystem_863,0.0,55266.23690998415,55266.23690998415,864.0,4.447731755424063,4.0,Success,-54393.789178228726
Processor,Processor_431,0.0,55276.43063412978,55276.43063412978,432.0,5.0,4.0,Success,-54835.43063412978
CoolingSystem,CoolingSystem_431,0.0,55286.052482319945,55286.052482319945,432.0,4.447731755424063,4.0,Success,-54845.60475056452
Processor,Processor_864,0.0,55293.54206955868,55293.54206955868,865.0,5.0,2.0,Success,-54421.54206955868
GraphicsCard,GraphicsCard_864,0.0,55300.81456354676,55300.81456354676,865.0,5.0,2.0,Success,-54428.81456354676
Storage,Storage_864,0.0,55308.50548619975,55308.50548619975,865.0,3.922532588454376,2.0,Success,-54437.582953611294
Box,Box_864,0.0,55315.61655603,55315.61655603,865.0,3.922532588454376,2.0,Success,-54444.694023441545
PowerSupply,PowerSupply_864,0.0,55322.7211471486,55322.7211471486,865.0,5.000000000000001,2.0,Success,-54450.7211471486
RAM,RAM_864,0.0,55329.15144845668,55329.15144845668,865.0,3.3552986512524092,2.0,Success,-54458.79614980543
CoolingSystem,CoolingSystem_864,0.0,55335.69923436928,55335.69923436928,865.0,4.447731755424063,2.0,Success,-54464.25150261385
Processor,Processor_865,0.0,55345.158798053126,55345.158798053126,866.0,5.0,3.0,Success,-54471.158798053126
GraphicsCard,GraphicsCard_865,0.0,55353.42239010001,55353.42239010001,866.0,5.0,3.0,Success,-54479.42239010001
Storage,Storage_865,0.0,55361.51462553765,55361.51462553765,866.0,3.922532588454376,3.0,Success,-54488.5920929492
Box,Box_865,0.0,55370.002680329926,55370.002680329926,866.0,3.922532588454376,3.0,Success,-54497.08014774147
PowerSupply,PowerSupply_865,0.0,55379.904110799784,55379.904110799784,866.0,5.000000000000001,3.0,Success,-54505.904110799784
RAM,RAM_865,0.0,55387.602896193916,55387.602896193916,866.0,3.3552986512524092,3.0,Success,-54515.247597542664
